date_time,date,time,irradiance,ambient_temp,wind_speed
2020-10-01 07:15:00+05:30,01-10-2020,07:15:00,0,28.54,6.09
2020-10-01 07:20:00+05:30,01-10-2020,07:20:00,0,28.53,6.11
2020-10-01 07:25:00+05:30,01-10-2020,07:25:00,0,28.52,6.14
2020-10-01 07:30:00+05:30,01-10-2020,07:30:00,20,28.51,6.16
2020-10-01 07:35:00+05:30,01-10-2020,07:35:00,20,28.54,6.12
2020-10-01 07:40:00+05:30,01-10-2020,07:40:00,20,28.56,6.08
2020-10-01 07:45:00+05:30,01-10-2020,07:45:00,20,28.59,6.04
2020-10-01 07:50:00+05:30,01-10-2020,07:50:00,20,28.61,6
2020-10-01 07:55:00+05:30,01-10-2020,07:55:00,20,28.64,5.96
2020-10-01 08:00:00+05:30,01-10-2020,08:00:00,20,28.66,5.92
2020-10-01 08:05:00+05:30,01-10-2020,08:05:00,20,28.69,5.88
2020-10-01 08:10:00+05:30,01-10-2020,08:10:00,20,28.71,5.84
2020-10-01 08:15:00+05:30,01-10-2020,08:15:00,20,28.73,5.8
2020-10-01 08:20:00+05:30,01-10-2020,08:20:00,20,28.76,5.76
2020-10-01 08:25:00+05:30,01-10-2020,08:25:00,20,28.78,5.72
2020-10-01 08:30:00+05:30,01-10-2020,08:30:00,90,28.81,5.68
2020-10-01 08:35:00+05:30,01-10-2020,08:35:00,90,28.85,5.71
2020-10-01 08:40:00+05:30,01-10-2020,08:40:00,90,28.89,5.74
2020-10-01 08:45:00+05:30,01-10-2020,08:45:00,90,28.93,5.77
2020-10-01 08:50:00+05:30,01-10-2020,08:50:00,90,28.97,5.8
2020-10-01 08:55:00+05:30,01-10-2020,08:55:00,90,29,5.83
2020-10-01 09:00:00+05:30,01-10-2020,09:00:00,90,29.04,5.86
2020-10-01 09:05:00+05:30,01-10-2020,09:05:00,90,29.08,5.89
2020-10-01 09:10:00+05:30,01-10-2020,09:10:00,90,29.12,5.92
2020-10-01 09:15:00+05:30,01-10-2020,09:15:00,90,29.16,5.95
2020-10-01 09:20:00+05:30,01-10-2020,09:20:00,90,29.2,5.99
2020-10-01 09:25:00+05:30,01-10-2020,09:25:00,90,29.24,6.02
2020-10-01 09:30:00+05:30,01-10-2020,09:30:00,180,29.28,6.05
2020-10-01 09:35:00+05:30,01-10-2020,09:35:00,180,29.28,6.01
2020-10-01 09:40:00+05:30,01-10-2020,09:40:00,180,29.27,5.98
2020-10-01 09:45:00+05:30,01-10-2020,09:45:00,180,29.27,5.94
2020-10-01 09:50:00+05:30,01-10-2020,09:50:00,180,29.27,5.91
2020-10-01 09:55:00+05:30,01-10-2020,09:55:00,180,29.26,5.88
2020-10-01 10:00:00+05:30,01-10-2020,10:00:00,180,29.26,5.84
2020-10-01 10:05:00+05:30,01-10-2020,10:05:00,180,29.26,5.81
2020-10-01 10:10:00+05:30,01-10-2020,10:10:00,180,29.26,5.77
2020-10-01 10:15:00+05:30,01-10-2020,10:15:00,180,29.25,5.74
2020-10-01 10:20:00+05:30,01-10-2020,10:20:00,180,29.25,5.7
2020-10-01 10:25:00+05:30,01-10-2020,10:25:00,180,29.25,5.67
2020-10-01 10:30:00+05:30,01-10-2020,10:30:00,274,29.24,5.64
2020-10-01 10:35:00+05:30,01-10-2020,10:35:00,274,29.27,5.58
2020-10-01 10:40:00+05:30,01-10-2020,10:40:00,274,29.29,5.53
2020-10-01 10:45:00+05:30,01-10-2020,10:45:00,274,29.31,5.47
2020-10-01 10:50:00+05:30,01-10-2020,10:50:00,274,29.33,5.42
2020-10-01 10:55:00+05:30,01-10-2020,10:55:00,274,29.36,5.36
2020-10-01 11:00:00+05:30,01-10-2020,11:00:00,274,29.38,5.31
2020-10-01 11:05:00+05:30,01-10-2020,11:05:00,274,29.4,5.25
2020-10-01 11:10:00+05:30,01-10-2020,11:10:00,274,29.42,5.2
2020-10-01 11:15:00+05:30,01-10-2020,11:15:00,274,29.45,5.14
2020-10-01 11:20:00+05:30,01-10-2020,11:20:00,274,29.47,5.09
2020-10-01 11:25:00+05:30,01-10-2020,11:25:00,274,29.49,5.04
2020-10-01 11:30:00+05:30,01-10-2020,11:30:00,359,29.51,4.98
2020-10-01 11:35:00+05:30,01-10-2020,11:35:00,359,29.51,4.99
2020-10-01 11:40:00+05:30,01-10-2020,11:40:00,359,29.51,5.01
2020-10-01 11:45:00+05:30,01-10-2020,11:45:00,359,29.5,5.02
2020-10-01 11:50:00+05:30,01-10-2020,11:50:00,359,29.5,5.04
2020-10-01 11:55:00+05:30,01-10-2020,11:55:00,359,29.5,5.05
2020-10-01 12:00:00+05:30,01-10-2020,12:00:00,359,29.49,5.07
2020-10-02 06:05:00+05:30,02-10-2020,06:05:00,0,28.74,6.94
2020-10-02 06:10:00+05:30,02-10-2020,06:10:00,0,28.71,6.93
2020-10-02 06:15:00+05:30,02-10-2020,06:15:00,0,28.69,6.92
2020-10-02 06:20:00+05:30,02-10-2020,06:20:00,0,28.67,6.91
2020-10-02 06:25:00+05:30,02-10-2020,06:25:00,0,28.65,6.9
2020-10-02 06:30:00+05:30,02-10-2020,06:30:00,0,28.63,6.89
2020-10-02 06:35:00+05:30,02-10-2020,06:35:00,0,28.61,6.88
2020-10-02 06:40:00+05:30,02-10-2020,06:40:00,0,28.59,6.87
2020-10-02 06:45:00+05:30,02-10-2020,06:45:00,0,28.58,6.87
2020-10-02 06:50:00+05:30,02-10-2020,06:50:00,0,28.56,6.86
2020-10-02 06:55:00+05:30,02-10-2020,06:55:00,0,28.54,6.85
2020-10-02 07:00:00+05:30,02-10-2020,07:00:00,0,28.53,6.84
2020-10-02 07:05:00+05:30,02-10-2020,07:05:00,0,28.51,6.83
2020-10-02 07:10:00+05:30,02-10-2020,07:10:00,0,28.49,6.82
2020-10-02 07:15:00+05:30,02-10-2020,07:15:00,0,28.48,6.81
2020-10-02 07:20:00+05:30,02-10-2020,07:20:00,0,28.46,6.8
2020-10-02 07:25:00+05:30,02-10-2020,07:25:00,0,28.44,6.79
2020-10-02 07:30:00+05:30,02-10-2020,07:30:00,20,28.43,6.78
2020-10-02 07:35:00+05:30,02-10-2020,07:35:00,20,28.44,6.74
2020-10-02 07:40:00+05:30,02-10-2020,07:40:00,20,28.46,6.69
2020-10-02 07:45:00+05:30,02-10-2020,07:45:00,20,28.47,6.65
2020-10-02 07:50:00+05:30,02-10-2020,07:50:00,20,28.49,6.6
2020-10-02 07:55:00+05:30,02-10-2020,07:55:00,20,28.51,6.56
2020-10-02 08:00:00+05:30,02-10-2020,08:00:00,20,28.52,6.51
2020-10-02 08:05:00+05:30,02-10-2020,08:05:00,20,28.54,6.46
2020-10-02 08:10:00+05:30,02-10-2020,08:10:00,20,28.55,6.42
2020-10-02 08:15:00+05:30,02-10-2020,08:15:00,20,28.57,6.37
2020-10-02 08:20:00+05:30,02-10-2020,08:20:00,20,28.58,6.33
2020-10-02 08:25:00+05:30,02-10-2020,08:25:00,20,28.6,6.28
2020-10-02 08:30:00+05:30,02-10-2020,08:30:00,90,28.62,6.24
2020-10-02 08:35:00+05:30,02-10-2020,08:35:00,90,28.66,6.17
2020-10-02 08:40:00+05:30,02-10-2020,08:40:00,90,28.7,6.1
2020-10-02 08:45:00+05:30,02-10-2020,08:45:00,90,28.74,6.04
2020-10-02 08:50:00+05:30,02-10-2020,08:50:00,90,28.78,5.97
2020-10-02 08:55:00+05:30,02-10-2020,08:55:00,90,28.82,5.9
2020-10-02 09:00:00+05:30,02-10-2020,09:00:00,90,28.86,5.84
2020-10-02 09:05:00+05:30,02-10-2020,09:05:00,90,28.9,5.77
2020-10-02 09:10:00+05:30,02-10-2020,09:10:00,90,28.94,5.71
2020-10-02 09:15:00+05:30,02-10-2020,09:15:00,90,28.98,5.64
2020-10-02 09:20:00+05:30,02-10-2020,09:20:00,90,29.02,5.57
2020-10-02 09:25:00+05:30,02-10-2020,09:25:00,90,29.06,5.51
2020-10-02 09:30:00+05:30,02-10-2020,09:30:00,180,29.1,5.44
2020-10-02 09:35:00+05:30,02-10-2020,09:35:00,180,29.13,5.4
2020-10-02 09:40:00+05:30,02-10-2020,09:40:00,180,29.16,5.36
2020-10-02 09:45:00+05:30,02-10-2020,09:45:00,180,29.18,5.32
2020-10-02 09:50:00+05:30,02-10-2020,09:50:00,180,29.21,5.27
2020-10-02 09:55:00+05:30,02-10-2020,09:55:00,180,29.24,5.23
2020-10-02 10:00:00+05:30,02-10-2020,10:00:00,180,29.27,5.19
2020-10-02 10:05:00+05:30,02-10-2020,10:05:00,180,29.3,5.15
2020-10-02 10:10:00+05:30,02-10-2020,10:10:00,180,29.33,5.11
2020-10-02 10:15:00+05:30,02-10-2020,10:15:00,180,29.35,5.06
2020-10-02 10:20:00+05:30,02-10-2020,10:20:00,180,29.38,5.02
2020-10-02 10:25:00+05:30,02-10-2020,10:25:00,180,29.41,4.98
2020-10-02 10:30:00+05:30,02-10-2020,10:30:00,276,29.44,4.94
2020-10-02 10:35:00+05:30,02-10-2020,10:35:00,276,29.45,4.89
2020-10-02 10:40:00+05:30,02-10-2020,10:40:00,276,29.46,4.84
2020-10-02 10:45:00+05:30,02-10-2020,10:45:00,276,29.48,4.79
2020-10-02 10:50:00+05:30,02-10-2020,10:50:00,276,29.49,4.74
2020-10-02 10:55:00+05:30,02-10-2020,10:55:00,276,29.5,4.69
2020-10-02 11:00:00+05:30,02-10-2020,11:00:00,276,29.52,4.65
2020-10-02 11:05:00+05:30,02-10-2020,11:05:00,276,29.53,4.6
2020-10-02 11:10:00+05:30,02-10-2020,11:10:00,276,29.54,4.55
2020-10-02 11:15:00+05:30,02-10-2020,11:15:00,276,29.56,4.5
2020-10-02 11:20:00+05:30,02-10-2020,11:20:00,276,29.57,4.45
2020-10-02 11:25:00+05:30,02-10-2020,11:25:00,276,29.58,4.4
2020-10-02 11:30:00+05:30,02-10-2020,11:30:00,363,29.6,4.35
2020-10-02 11:35:00+05:30,02-10-2020,11:35:00,363,29.62,4.35
2020-10-02 11:40:00+05:30,02-10-2020,11:40:00,363,29.64,4.34
2020-10-02 11:45:00+05:30,02-10-2020,11:45:00,363,29.66,4.33
2020-10-02 11:50:00+05:30,02-10-2020,11:50:00,363,29.68,4.33
2020-10-02 11:55:00+05:30,02-10-2020,11:55:00,363,29.71,4.32
2020-10-02 12:00:00+05:30,02-10-2020,12:00:00,363,29.73,4.31
2020-10-03 06:05:00+05:30,03-10-2020,06:05:00,0,28.3,5.97
2020-10-03 06:10:00+05:30,03-10-2020,06:10:00,0,28.28,5.96
2020-10-03 06:15:00+05:30,03-10-2020,06:15:00,0,28.26,5.96
2020-10-03 06:20:00+05:30,03-10-2020,06:20:00,0,28.24,5.95
2020-10-03 06:25:00+05:30,03-10-2020,06:25:00,0,28.21,5.94
2020-10-03 06:30:00+05:30,03-10-2020,06:30:00,0,28.19,5.93
2020-10-03 06:35:00+05:30,03-10-2020,06:35:00,0,28.2,5.88
2020-10-03 06:40:00+05:30,03-10-2020,06:40:00,0,28.2,5.82
2020-10-03 06:45:00+05:30,03-10-2020,06:45:00,0,28.21,5.77
2020-10-03 06:50:00+05:30,03-10-2020,06:50:00,0,28.22,5.72
2020-10-03 06:55:00+05:30,03-10-2020,06:55:00,0,28.22,5.66
2020-10-03 07:00:00+05:30,03-10-2020,07:00:00,0,28.23,5.61
2020-10-03 07:05:00+05:30,03-10-2020,07:05:00,0,28.24,5.55
2020-10-03 07:10:00+05:30,03-10-2020,07:10:00,0,28.24,5.5
2020-10-03 07:15:00+05:30,03-10-2020,07:15:00,0,28.25,5.44
2020-10-03 07:20:00+05:30,03-10-2020,07:20:00,0,28.26,5.39
2020-10-03 07:25:00+05:30,03-10-2020,07:25:00,0,28.26,5.34
2020-10-03 07:30:00+05:30,03-10-2020,07:30:00,20,28.27,5.28
2020-10-03 07:35:00+05:30,03-10-2020,07:35:00,20,28.32,5.23
2020-10-03 07:40:00+05:30,03-10-2020,07:40:00,20,28.37,5.18
2020-10-03 07:45:00+05:30,03-10-2020,07:45:00,20,28.42,5.13
2020-10-03 07:50:00+05:30,03-10-2020,07:50:00,20,28.46,5.08
2020-10-03 07:55:00+05:30,03-10-2020,07:55:00,20,28.51,5.03
2020-10-03 08:00:00+05:30,03-10-2020,08:00:00,20,28.56,4.98
2020-10-03 08:05:00+05:30,03-10-2020,08:05:00,20,28.61,4.93
2020-10-03 08:10:00+05:30,03-10-2020,08:10:00,20,28.66,4.88
2020-10-03 08:15:00+05:30,03-10-2020,08:15:00,20,28.71,4.83
2020-10-03 08:20:00+05:30,03-10-2020,08:20:00,20,28.76,4.78
2020-10-03 08:25:00+05:30,03-10-2020,08:25:00,20,28.81,4.73
2020-10-03 08:30:00+05:30,03-10-2020,08:30:00,90,28.85,4.67
2020-10-03 08:35:00+05:30,03-10-2020,08:35:00,90,28.89,4.64
2020-10-03 08:40:00+05:30,03-10-2020,08:40:00,90,28.93,4.6
2020-10-03 08:45:00+05:30,03-10-2020,08:45:00,90,28.97,4.56
2020-10-03 08:50:00+05:30,03-10-2020,08:50:00,90,29.01,4.53
2020-10-03 08:55:00+05:30,03-10-2020,08:55:00,90,29.04,4.49
2020-10-03 09:00:00+05:30,03-10-2020,09:00:00,90,29.08,4.45
2020-10-03 09:05:00+05:30,03-10-2020,09:05:00,90,29.12,4.42
2020-10-03 09:10:00+05:30,03-10-2020,09:10:00,90,29.16,4.38
2020-10-03 09:15:00+05:30,03-10-2020,09:15:00,90,29.19,4.34
2020-10-03 09:20:00+05:30,03-10-2020,09:20:00,90,29.23,4.3
2020-10-03 09:25:00+05:30,03-10-2020,09:25:00,90,29.27,4.27
2020-10-03 09:30:00+05:30,03-10-2020,09:30:00,190,29.31,4.23
2020-10-03 09:35:00+05:30,03-10-2020,09:35:00,190,29.35,4.21
2020-10-03 09:40:00+05:30,03-10-2020,09:40:00,190,29.38,4.19
2020-10-03 09:45:00+05:30,03-10-2020,09:45:00,190,29.42,4.18
2020-10-03 09:50:00+05:30,03-10-2020,09:50:00,190,29.46,4.16
2020-10-03 09:55:00+05:30,03-10-2020,09:55:00,190,29.49,4.14
2020-10-03 10:00:00+05:30,03-10-2020,10:00:00,190,29.53,4.12
2020-10-03 10:05:00+05:30,03-10-2020,10:05:00,190,29.56,4.1
2020-10-03 10:10:00+05:30,03-10-2020,10:10:00,190,29.6,4.09
2020-10-03 10:15:00+05:30,03-10-2020,10:15:00,190,29.64,4.07
2020-10-03 10:20:00+05:30,03-10-2020,10:20:00,190,29.67,4.05
2020-10-03 10:25:00+05:30,03-10-2020,10:25:00,190,29.71,4.03
2020-10-03 10:30:00+05:30,03-10-2020,10:30:00,281,29.75,4.01
2020-10-03 10:35:00+05:30,03-10-2020,10:35:00,281,29.78,3.99
2020-10-03 10:40:00+05:30,03-10-2020,10:40:00,281,29.8,3.97
2020-10-03 10:45:00+05:30,03-10-2020,10:45:00,281,29.83,3.95
2020-10-03 10:50:00+05:30,03-10-2020,10:50:00,281,29.86,3.93
2020-10-03 10:55:00+05:30,03-10-2020,10:55:00,281,29.89,3.91
2020-10-03 11:00:00+05:30,03-10-2020,11:00:00,281,29.91,3.89
2020-10-03 11:05:00+05:30,03-10-2020,11:05:00,281,29.94,3.88
2020-10-03 11:10:00+05:30,03-10-2020,11:10:00,281,29.97,3.86
2020-10-03 11:15:00+05:30,03-10-2020,11:15:00,281,30,3.84
2020-10-03 11:20:00+05:30,03-10-2020,11:20:00,281,30.03,3.82
2020-10-03 11:25:00+05:30,03-10-2020,11:25:00,281,30.05,3.8
2020-10-03 11:30:00+05:30,03-10-2020,11:30:00,368,30.08,3.78
2020-10-03 11:35:00+05:30,03-10-2020,11:35:00,368,30.1,3.78
2020-10-03 11:40:00+05:30,03-10-2020,11:40:00,368,30.12,3.78
2020-10-03 11:45:00+05:30,03-10-2020,11:45:00,368,30.14,3.78
2020-10-03 11:50:00+05:30,03-10-2020,11:50:00,368,30.16,3.78
2020-10-03 11:55:00+05:30,03-10-2020,11:55:00,368,30.19,3.78
2020-10-03 12:00:00+05:30,03-10-2020,12:00:00,368,30.21,3.78
2020-10-04 06:05:00+05:30,04-10-2020,06:05:00,0,27.95,5.32
2020-10-04 06:10:00+05:30,04-10-2020,06:10:00,0,27.94,5.31
2020-10-04 06:15:00+05:30,04-10-2020,06:15:00,0,27.93,5.29
2020-10-04 06:20:00+05:30,04-10-2020,06:20:00,0,27.93,5.28
2020-10-04 06:25:00+05:30,04-10-2020,06:25:00,0,27.92,5.26
2020-10-04 06:30:00+05:30,04-10-2020,06:30:00,0,27.91,5.25
2020-10-04 06:35:00+05:30,04-10-2020,06:35:00,0,27.93,5.23
2020-10-04 06:40:00+05:30,04-10-2020,06:40:00,0,27.95,5.2
2020-10-04 06:45:00+05:30,04-10-2020,06:45:00,0,27.98,5.18
2020-10-04 06:50:00+05:30,04-10-2020,06:50:00,0,28,5.16
2020-10-04 06:55:00+05:30,04-10-2020,06:55:00,0,28.02,5.14
2020-10-04 07:00:00+05:30,04-10-2020,07:00:00,0,28.04,5.12
2020-10-04 07:05:00+05:30,04-10-2020,07:05:00,0,28.06,5.1
2020-10-04 07:10:00+05:30,04-10-2020,07:10:00,0,28.08,5.07
2020-10-04 07:15:00+05:30,04-10-2020,07:15:00,0,28.1,5.05
2020-10-04 07:20:00+05:30,04-10-2020,07:20:00,0,28.12,5.03
2020-10-04 07:25:00+05:30,04-10-2020,07:25:00,0,28.14,5.01
2020-10-04 07:30:00+05:30,04-10-2020,07:30:00,20,28.16,4.99
2020-10-04 07:35:00+05:30,04-10-2020,07:35:00,20,28.2,4.98
2020-10-04 07:40:00+05:30,04-10-2020,07:40:00,20,28.23,4.96
2020-10-04 07:45:00+05:30,04-10-2020,07:45:00,20,28.27,4.95
2020-10-04 07:50:00+05:30,04-10-2020,07:50:00,20,28.31,4.94
2020-10-04 07:55:00+05:30,04-10-2020,07:55:00,20,28.35,4.93
2020-10-04 08:00:00+05:30,04-10-2020,08:00:00,20,28.39,4.92
2020-10-04 08:05:00+05:30,04-10-2020,08:05:00,20,28.43,4.91
2020-10-04 08:10:00+05:30,04-10-2020,08:10:00,20,28.47,4.9
2020-10-04 08:15:00+05:30,04-10-2020,08:15:00,20,28.51,4.89
2020-10-04 08:20:00+05:30,04-10-2020,08:20:00,20,28.55,4.87
2020-10-04 08:25:00+05:30,04-10-2020,08:25:00,20,28.59,4.86
2020-10-04 08:30:00+05:30,04-10-2020,08:30:00,90,28.63,4.85
2020-10-04 08:35:00+05:30,04-10-2020,08:35:00,90,28.66,4.84
2020-10-04 08:40:00+05:30,04-10-2020,08:40:00,90,28.69,4.83
2020-10-04 08:45:00+05:30,04-10-2020,08:45:00,90,28.72,4.81
2020-10-04 08:50:00+05:30,04-10-2020,08:50:00,90,28.75,4.8
2020-10-04 08:55:00+05:30,04-10-2020,08:55:00,90,28.79,4.79
2020-10-04 09:00:00+05:30,04-10-2020,09:00:00,90,28.82,4.78
2020-10-04 09:05:00+05:30,04-10-2020,09:05:00,90,28.85,4.76
2020-10-04 09:10:00+05:30,04-10-2020,09:10:00,90,28.88,4.75
2020-10-04 09:15:00+05:30,04-10-2020,09:15:00,90,28.91,4.74
2020-10-04 09:20:00+05:30,04-10-2020,09:20:00,90,28.95,4.72
2020-10-04 09:25:00+05:30,04-10-2020,09:25:00,90,28.98,4.71
2020-10-04 09:30:00+05:30,04-10-2020,09:30:00,190,29.01,4.7
2020-10-04 09:35:00+05:30,04-10-2020,09:35:00,190,29.04,4.66
2020-10-04 09:40:00+05:30,04-10-2020,09:40:00,190,29.07,4.62
2020-10-04 09:45:00+05:30,04-10-2020,09:45:00,190,29.1,4.58
2020-10-04 09:50:00+05:30,04-10-2020,09:50:00,190,29.13,4.55
2020-10-04 09:55:00+05:30,04-10-2020,09:55:00,190,29.16,4.51
2020-10-04 10:00:00+05:30,04-10-2020,10:00:00,190,29.19,4.47
2020-10-04 10:05:00+05:30,04-10-2020,10:05:00,190,29.21,4.43
2020-10-04 10:10:00+05:30,04-10-2020,10:10:00,190,29.24,4.4
2020-10-04 10:15:00+05:30,04-10-2020,10:15:00,190,29.27,4.36
2020-10-04 10:20:00+05:30,04-10-2020,10:20:00,190,29.3,4.32
2020-10-04 10:25:00+05:30,04-10-2020,10:25:00,190,29.33,4.28
2020-10-04 10:30:00+05:30,04-10-2020,10:30:00,280,29.36,4.24
2020-10-04 10:35:00+05:30,04-10-2020,10:35:00,280,29.39,4.24
2020-10-04 10:40:00+05:30,04-10-2020,10:40:00,280,29.41,4.23
2020-10-04 10:45:00+05:30,04-10-2020,10:45:00,280,29.43,4.22
2020-10-04 10:50:00+05:30,04-10-2020,10:50:00,280,29.46,4.21
2020-10-04 10:55:00+05:30,04-10-2020,10:55:00,280,29.48,4.2
2020-10-04 11:00:00+05:30,04-10-2020,11:00:00,280,29.5,4.2
2020-10-04 11:05:00+05:30,04-10-2020,11:05:00,280,29.53,4.19
2020-10-04 11:10:00+05:30,04-10-2020,11:10:00,280,29.55,4.18
2020-10-04 11:15:00+05:30,04-10-2020,11:15:00,280,29.57,4.17
2020-10-04 11:20:00+05:30,04-10-2020,11:20:00,280,29.6,4.17
2020-10-04 11:25:00+05:30,04-10-2020,11:25:00,280,29.62,4.16
2020-10-04 11:30:00+05:30,04-10-2020,11:30:00,368,29.64,4.15
2020-10-04 11:35:00+05:30,04-10-2020,11:35:00,368,29.66,4.15
2020-10-04 11:40:00+05:30,04-10-2020,11:40:00,368,29.67,4.15
2020-10-04 11:45:00+05:30,04-10-2020,11:45:00,368,29.69,4.15
2020-10-04 11:50:00+05:30,04-10-2020,11:50:00,368,29.7,4.15
2020-10-04 11:55:00+05:30,04-10-2020,11:55:00,368,29.72,4.16
2020-10-04 12:00:00+05:30,04-10-2020,12:00:00,368,29.73,4.16
2020-10-05 06:05:00+05:30,05-10-2020,06:05:00,0,28.37,6.64
2020-10-05 06:10:00+05:30,05-10-2020,06:10:00,0,28.37,6.6
2020-10-05 06:15:00+05:30,05-10-2020,06:15:00,0,28.36,6.55
2020-10-05 06:20:00+05:30,05-10-2020,06:20:00,0,28.36,6.51
2020-10-05 06:25:00+05:30,05-10-2020,06:25:00,0,28.35,6.47
2020-10-05 06:30:00+05:30,05-10-2020,06:30:00,0,28.35,6.43
2020-10-05 06:35:00+05:30,05-10-2020,06:35:00,0,28.35,6.39
2020-10-05 06:40:00+05:30,05-10-2020,06:40:00,0,28.35,6.35
2020-10-05 06:45:00+05:30,05-10-2020,06:45:00,0,28.34,6.32
2020-10-05 06:50:00+05:30,05-10-2020,06:50:00,0,28.34,6.28
2020-10-05 06:55:00+05:30,05-10-2020,06:55:00,0,28.34,6.24
2020-10-05 07:00:00+05:30,05-10-2020,07:00:00,0,28.34,6.2
2020-10-05 07:05:00+05:30,05-10-2020,07:05:00,0,28.34,6.16
2020-10-05 07:10:00+05:30,05-10-2020,07:10:00,0,28.34,6.13
2020-10-05 07:15:00+05:30,05-10-2020,07:15:00,0,28.34,6.09
2020-10-05 07:20:00+05:30,05-10-2020,07:20:00,0,28.33,6.05
2020-10-05 07:25:00+05:30,05-10-2020,07:25:00,0,28.33,6.01
2020-10-05 07:30:00+05:30,05-10-2020,07:30:00,20,28.33,5.98
2020-10-05 07:35:00+05:30,05-10-2020,07:35:00,20,28.35,5.95
2020-10-05 07:40:00+05:30,05-10-2020,07:40:00,20,28.37,5.92
2020-10-05 07:45:00+05:30,05-10-2020,07:45:00,20,28.39,5.89
2020-10-05 07:50:00+05:30,05-10-2020,07:50:00,20,28.4,5.87
2020-10-05 07:55:00+05:30,05-10-2020,07:55:00,20,28.42,5.84
2020-10-05 08:00:00+05:30,05-10-2020,08:00:00,20,28.44,5.81
2020-10-05 08:05:00+05:30,05-10-2020,08:05:00,20,28.46,5.78
2020-10-05 08:10:00+05:30,05-10-2020,08:10:00,20,28.48,5.76
2020-10-05 08:15:00+05:30,05-10-2020,08:15:00,20,28.5,5.73
2020-10-05 08:20:00+05:30,05-10-2020,08:20:00,20,28.52,5.7
2020-10-05 08:25:00+05:30,05-10-2020,08:25:00,20,28.54,5.68
2020-10-05 08:30:00+05:30,05-10-2020,08:30:00,90,28.55,5.65
2020-10-05 08:35:00+05:30,05-10-2020,08:35:00,90,28.59,5.63
2020-10-05 08:40:00+05:30,05-10-2020,08:40:00,90,28.62,5.61
2020-10-05 08:45:00+05:30,05-10-2020,08:45:00,90,28.66,5.59
2020-10-05 08:50:00+05:30,05-10-2020,08:50:00,90,28.7,5.57
2020-10-05 08:55:00+05:30,05-10-2020,08:55:00,90,28.73,5.55
2020-10-05 09:00:00+05:30,05-10-2020,09:00:00,90,28.77,5.53
2020-10-05 09:05:00+05:30,05-10-2020,09:05:00,90,28.8,5.51
2020-10-05 09:10:00+05:30,05-10-2020,09:10:00,90,28.84,5.49
2020-10-05 09:15:00+05:30,05-10-2020,09:15:00,90,28.87,5.47
2020-10-05 09:20:00+05:30,05-10-2020,09:20:00,90,28.91,5.45
2020-10-05 09:25:00+05:30,05-10-2020,09:25:00,90,28.94,5.44
2020-10-05 09:30:00+05:30,05-10-2020,09:30:00,180,28.98,5.42
2020-10-05 09:35:00+05:30,05-10-2020,09:35:00,180,29.01,5.37
2020-10-05 09:40:00+05:30,05-10-2020,09:40:00,180,29.03,5.33
2020-10-05 09:45:00+05:30,05-10-2020,09:45:00,180,29.06,5.28
2020-10-05 09:50:00+05:30,05-10-2020,09:50:00,180,29.09,5.24
2020-10-05 09:55:00+05:30,05-10-2020,09:55:00,180,29.11,5.19
2020-10-05 10:00:00+05:30,05-10-2020,10:00:00,180,29.14,5.15
2020-10-05 10:05:00+05:30,05-10-2020,10:05:00,180,29.17,5.1
2020-10-05 10:10:00+05:30,05-10-2020,10:10:00,180,29.19,5.06
2020-10-05 10:15:00+05:30,05-10-2020,10:15:00,180,29.22,5.02
2020-10-05 10:20:00+05:30,05-10-2020,10:20:00,180,29.25,4.97
2020-10-05 10:25:00+05:30,05-10-2020,10:25:00,180,29.27,4.93
2020-10-05 10:30:00+05:30,05-10-2020,10:30:00,270,29.3,4.88
2020-10-05 10:35:00+05:30,05-10-2020,10:35:00,270,29.32,4.87
2020-10-05 10:40:00+05:30,05-10-2020,10:40:00,270,29.34,4.87
2020-10-05 10:45:00+05:30,05-10-2020,10:45:00,270,29.36,4.86
2020-10-05 10:50:00+05:30,05-10-2020,10:50:00,270,29.38,4.85
2020-10-05 10:55:00+05:30,05-10-2020,10:55:00,270,29.4,4.84
2020-10-05 11:00:00+05:30,05-10-2020,11:00:00,270,29.42,4.83
2020-10-05 11:05:00+05:30,05-10-2020,11:05:00,270,29.44,4.83
2020-10-05 11:10:00+05:30,05-10-2020,11:10:00,270,29.46,4.82
2020-10-05 11:15:00+05:30,05-10-2020,11:15:00,270,29.48,4.81
2020-10-05 11:20:00+05:30,05-10-2020,11:20:00,270,29.5,4.8
2020-10-05 11:25:00+05:30,05-10-2020,11:25:00,270,29.52,4.8
2020-10-05 11:30:00+05:30,05-10-2020,11:30:00,358,29.54,4.79
2020-10-05 11:35:00+05:30,05-10-2020,11:35:00,358,29.55,4.75
2020-10-05 11:40:00+05:30,05-10-2020,11:40:00,358,29.56,4.72
2020-10-05 11:45:00+05:30,05-10-2020,11:45:00,358,29.57,4.69
2020-10-05 11:50:00+05:30,05-10-2020,11:50:00,358,29.58,4.65
2020-10-05 11:55:00+05:30,05-10-2020,11:55:00,358,29.59,4.62
2020-10-05 12:00:00+05:30,05-10-2020,12:00:00,358,29.6,4.58
2020-10-06 06:05:00+05:30,06-10-2020,06:05:00,0,28.86,5.15
2020-10-06 06:10:00+05:30,06-10-2020,06:10:00,0,28.84,5.04
2020-10-06 06:15:00+05:30,06-10-2020,06:15:00,0,28.82,4.93
